transaction_id,account_id,employee_id,transaction_date,transaction_type,channel,amount,balance_after
TXN0000029,ACC000005,EMP014,2025-06-01 10:49:00,Compra con tarjeta,Sucursal,3362350.04,17616404.86
TXN0000203,ACC000023,,2025-01-01 11:05:00,Compra con tarjeta,App movil,2731058.35,16744854.54
TXN0000080,ACC000010,,2025-07-05 15:06:00,Pago de servicios,Banca web,456525.05,18132414.06
TXN0000781,ACC000092,,2026-01-26 16:11:00,Retiro,Banca web,2207940.97,21747969.83
TXN0000410,ACC000044,,2025-05-05 09:05:00,Transferencia enviada,Datafono,463376.31,22401080.74
TXN0001749,ACC000192,,2025-12-26 06:21:00,Pago de cuota,Banca web,2776401.95,2598198.98
TXN0001700,ACC000185,,2025-12-05 16:33:00,Pago de servicios,Cajero automatico,2340454.0,20156662.12
TXN0000325,ACC000036,,2025-05-26 20:53:00,Retiro,Banca web,325638.42,4502487.08
TXN0001653,ACC000175,,2025-10-01 17:53:00,Compra con tarjeta,Cajero automatico,539443.11,19061157.09
TXN0001036,ACC000118,,2026-06-11 16:48:00,Transferencia enviada,App movil,2482708.14,21196696.41
TXN0002225,ACC000238,,2026-02-08 10:05:00,Pago de cuota,Datafono,1797386.01,9057649.41
TXN0000248,ACC000027,,2025-03-12 11:08:00,Consignacion,App movil,395143.66,15447058.05
TXN0001966,ACC000213,,2025-03-31 20:11:00,Consignacion,Cajero automatico,3150482.22,11611893.13
TXN0001614,ACC000170,EMP024,2025-02-19 14:37:00,Transferencia enviada,Sucursal,1813409.77,22557521.0
TXN0001020,ACC000115,,2026-03-08 19:20:00,Deposito,App movil,701544.94,20070102.55
TXN0001244,ACC000135,,2025-07-10 21:08:00,Compra con tarjeta,Banca web,2058004.46,14098597.94
TXN0000797,ACC000093,,2025-04-05 18:25:00,Retiro,Datafono,3409768.11,12968240.73
TXN0000384,ACC000042,,2026-01-29 17:53:00,Transferencia enviada,Banca web,548392.85,3365593.43
TXN0001048,ACC000120,,2026-05-04 15:54:00,Retiro,Cajero automatico,604111.68,4174469.89
TXN0000094,ACC000011,,2025-01-23 11:07:00,Deposito,App movil,2491774.21,9386058.89
TXN0000941,ACC000109,,2025-06-11 06:09:00,Transferencia recibida,App movil,503058.45,1935861.76
TXN0002000,ACC000216,,2026-01-11 17:46:00,Retiro,Banca web,2940364.76,20263510.63
TXN0001129,ACC000126,,2025-10-08 08:15:00,Pago de cuota,Datafono,1042428.96,974769.15
TXN0002109,ACC000224,,2026-04-13 14:55:00,Pago de cuota,Datafono,2576340.59,24704418.07
TXN0001859,ACC000201,,2025-02-17 09:07:00,Deposito,Cajero automatico,1498540.8,23471741.99
TXN0000188,ACC000020,,2025-04-09 11:30:00,Retiro,Datafono,2103350.15,2338817.25
TXN0000814,ACC000095,,2026-01-04 07:51:00,Transferencia recibida,App movil,2375973.67,15173007.78
TXN0002063,ACC000221,,2025-05-08 09:27:00,Transferencia recibida,App movil,2279497.27,17428393.61
TXN0000072,ACC000010,,2025-10-09 19:57:00,Consignacion,Banca web,2982035.74,6307447.74
TXN0001991,ACC000216,,2025-02-19 10:46:00,Transferencia enviada,Cajero automatico,413302.98,2960799.57
TXN0000717,ACC000082,EMP022,2025-05-21 18:41:00,Pago de servicios,Sucursal,3277038.22,11410529.93
TXN0001039,ACC000118,,2025-11-11 09:09:00,Retiro,Banca web,3067924.86,6021655.91
TXN0000179,ACC000019,,2025-10-15 12:09:00,Retiro,Cajero automatico,559177.16,16531129.98
TXN0002172,ACC000233,,2025-07-06 20:57:00,Compra con tarjeta,App movil,2749418.17,21799354.26
TXN0000867,ACC000099,,2026-05-30 15:17:00,Transferencia recibida,Banca web,1826875.38,7636633.91
TXN0000465,ACC000047,,2025-10-27 20:39:00,Retiro,App movil,2801664.5,4716956.02
TXN0000530,ACC000056,,2025-05-18 15:45:00,Retiro,Banca web,1711217.69,14225692.04
TXN0000924,ACC000108,,2025-08-18 06:14:00,Compra con tarjeta,Banca web,1354986.86,16387561.29
TXN0001451,ACC000157,EMP004,2026-04-01 06:39:00,Pago de servicios,Sucursal,2827144.87,23376462.46
TXN0000910,ACC000106,EMP008,2025-09-12 12:34:00,Compra con tarjeta,Sucursal,2273772.8,8120801.19
TXN0001941,ACC000210,EMP014,2026-06-09 08:59:00,Transferencia enviada,Sucursal,2100513.65,1181776.99
TXN0001490,ACC000158,,2026-04-09 20:24:00,Compra con tarjeta,Banca web,1278825.31,16637681.9
TXN0001177,ACC000129,,2026-03-12 09:11:00,Retiro,Banca web,3347541.19,8695988.6
TXN0000006,ACC000001,,2025-05-14 13:18:00,Pago de cuota,App movil,2979688.83,17521132.9
TXN0000714,ACC000079,,2026-03-27 12:40:00,Compra con tarjeta,Datafono,3195353.59,1107181.6
TXN0000779,ACC000092,EMP009,2026-03-01 15:48:00,Compra con tarjeta,Sucursal,2965802.61,8574783.1
TXN0000930,ACC000109,,2025-03-20 06:55:00,Transferencia enviada,Cajero automatico,2724466.3,8013197.52
TXN0001814,ACC000197,,2026-03-29 08:27:00,Compra con tarjeta,Datafono,289747.52,11527871.14
TXN0000618,ACC000067,,2026-03-04 21:07:00,Compra con tarjeta,Banca web,2183211.45,11213651.58
TXN0000693,ACC000079,,2025-08-18 07:17:00,Compra con tarjeta,Banca web,1868111.89,138930.51
TXN0000608,ACC000063,,2025-09-23 09:27:00,Pago de cuota,Datafono,72524.11,2925789.73
TXN0000962,ACC000110,,2026-04-30 14:48:00,Transferencia enviada,Banca web,2279519.37,23496338.45
TXN0000874,ACC000101,,2026-03-09 21:24:00,Retiro,Cajero automatico,1312760.11,8455585.31
TXN0001443,ACC000156,,2026-02-18 18:51:00,Consignacion,Banca web,1340704.58,3471352.49
TXN0001530,ACC000163,,2025-03-03 19:05:00,Retiro,Banca web,51876.31,7966767.22
TXN0000524,ACC000056,EMP008,2025-08-25 10:01:00,Consignacion,Sucursal,2907790.52,16955904.94
TXN0001409,ACC000155,,2025-10-10 14:40:00,Pago de servicios,Datafono,1157615.55,24577334.41
TXN0001009,ACC000115,,2025-04-05 17:45:00,Consignacion,Datafono,2285216.61,18632409.46
TXN0001986,ACC000216,,2025-03-25 16:07:00,Transferencia enviada,Banca web,241765.44,23852813.94
TXN0002097,ACC000223,,2025-03-20 09:08:00,Consignacion,Cajero automatico,548031.76,7143794.38
TXN0000110,ACC000011,,2025-05-14 21:58:00,Pago de cuota,Banca web,404151.8,11022790.13
TXN0000721,ACC000083,,2025-07-13 15:50:00,Deposito,Cajero automatico,1153605.31,15740183.94
TXN0001601,ACC000170,,2026-06-01 09:31:00,Pago de servicios,Cajero automatico,3206294.5,6053415.41
TXN0000632,ACC000067,,2026-05-01 16:18:00,Pago de servicios,Datafono,607703.67,9317184.57
TXN0001438,ACC000156,,2025-01-29 21:27:00,Transferencia recibida,Cajero automatico,3451861.01,16548402.68
TXN0001417,ACC000155,,2025-12-19 17:15:00,Deposito,App movil,1566564.39,8119564.95
TXN0001549,ACC000165,,2026-04-19 14:04:00,Transferencia recibida,Banca web,1369621.91,19784126.66
TXN0000812,ACC000095,EMP024,2025-05-23 06:38:00,Transferencia recibida,Sucursal,985341.68,9217063.08
TXN0000499,ACC000052,,2025-03-20 12:49:00,Transferencia enviada,Cajero automatico,2678765.93,13597371.26
TXN0000813,ACC000095,,2026-05-02 19:42:00,Compra con tarjeta,Cajero automatico,20920.59,425591.3
TXN0000144,ACC000017,,2025-08-07 16:21:00,Consignacion,App movil,1034574.51,24915810.75
TXN0000674,ACC000072,,2026-02-21 20:05:00,Transferencia enviada,Datafono,720064.6,9338897.46
TXN0002025,ACC000218,EMP022,2026-05-02 06:02:00,Pago de cuota,Sucursal,1416415.34,2513177.64
TXN0000356,ACC000039,,2026-03-31 06:51:00,Transferencia enviada,Banca web,3168295.74,4763389.85
TXN0001631,ACC000173,,2026-01-06 13:52:00,Pago de cuota,App movil,1428306.21,1082293.56
TXN0000892,ACC000104,,2025-08-25 13:21:00,Pago de cuota,Banca web,1682391.38,16100390.16
TXN0000506,ACC000052,,2025-11-11 10:13:00,Pago de cuota,Cajero automatico,3434072.39,17273545.24
TXN0000929,ACC000109,,2025-04-17 14:58:00,Pago de servicios,Banca web,2319443.69,20269878.18
TXN0001234,ACC000134,,2025-01-04 15:17:00,Compra con tarjeta,Datafono,1233889.87,11661644.45
TXN0000109,ACC000011,,2026-03-25 11:39:00,Deposito,Banca web,2729283.39,21565768.61
TXN0001743,ACC000190,,2026-01-06 09:48:00,Retiro,App movil,1090128.56,1914882.05
TXN0000492,ACC000051,,2025-11-08 21:35:00,Deposito,Banca web,793575.57,3859059.0
TXN0002120,ACC000224,,2025-10-24 16:41:00,Retiro,Cajero automatico,2247624.96,14744919.53
TXN0001897,ACC000204,,2025-07-19 12:12:00,Transferencia enviada,Banca web,820074.72,23855289.29
TXN0001310,ACC000142,EMP011,2025-09-22 14:38:00,Pago de servicios,Sucursal,526603.67,658252.77
TXN0000764,ACC000091,,2025-01-05 07:49:00,Transferencia recibida,Banca web,2687228.69,9372371.14
TXN0001267,ACC000137,,2026-01-09 09:50:00,Pago de cuota,Cajero automatico,3432763.43,21759154.3
TXN0000270,ACC000030,,2025-03-10 07:53:00,Deposito,Cajero automatico,633449.41,5059954.93
TXN0000525,ACC000056,,2025-07-03 18:38:00,Retiro,App movil,543050.91,19006684.38
TXN0000730,ACC000086,,2025-01-26 11:28:00,Retiro,Cajero automatico,937030.82,8983732.45
TXN0001982,ACC000215,EMP014,2025-06-27 07:56:00,Consignacion,Sucursal,2665878.7,15168433.34
TXN0000623,ACC000067,,2026-05-19 09:50:00,Consignacion,Banca web,3301260.9,7598260.82
TXN0002134,ACC000227,EMP022,2026-06-19 11:24:00,Deposito,Sucursal,3422444.74,19028700.21
TXN0000149,ACC000017,,2025-08-04 12:55:00,Transferencia recibida,Banca web,2926471.12,13448477.81
TXN0000187,ACC000020,EMP018,2026-01-30 10:06:00,Pago de cuota,Sucursal,1834262.59,20664589.5
TXN0001334,ACC000143,,2025-11-04 12:36:00,Transferencia recibida,Cajero automatico,1139941.34,19162270.58
TXN0001506,ACC000159,,2026-01-07 20:37:00,Deposito,Datafono,644599.49,24257714.71
TXN0000101,ACC000011,EMP004,2026-05-08 16:15:00,Retiro,Sucursal,2353999.63,20882451.81
TXN0000258,ACC000027,,2025-11-29 06:10:00,Pago de cuota,App movil,2050592.04,19730703.07
TXN0001800,ACC000196,EMP001,2025-06-18 06:47:00,Transferencia recibida,Sucursal,2338872.1,4309985.05
TXN0000625,ACC000067,EMP012,2025-06-28 07:51:00,Transferencia recibida,Sucursal,1512865.41,3025993.94
TXN0001463,ACC000157,,2025-02-15 12:06:00,Transferencia recibida,Banca web,3325375.41,17813140.37
TXN0000192,ACC000020,,2025-03-27 15:38:00,Transferencia recibida,Datafono,1436177.0,146681.66
TXN0000254,ACC000027,,2025-01-13 09:49:00,Consignacion,Cajero automatico,1352944.67,6186583.16
TXN0001142,ACC000126,,2025-08-05 16:32:00,Compra con tarjeta,Datafono,2744300.35,23499096.5
TXN0000457,ACC000047,,2025-01-25 20:29:00,Pago de cuota,Cajero automatico,3060954.64,4631794.0
TXN0000014,ACC000001,EMP008,2025-03-28 14:58:00,Transferencia recibida,Sucursal,3490093.38,22563377.09
TXN0001918,ACC000209,,2025-10-02 13:27:00,Pago de servicios,Datafono,2135274.82,19585899.8
TXN0000799,ACC000093,,2026-01-27 15:46:00,Retiro,Banca web,2636093.26,2740759.05
TXN0000772,ACC000091,,2025-06-25 14:06:00,Pago de cuota,Datafono,1141996.47,16950734.05
TXN0001666,ACC000180,,2026-05-06 11:10:00,Transferencia recibida,Cajero automatico,2989227.84,21149104.66
TXN0001327,ACC000143,,2026-04-13 06:16:00,Consignacion,Banca web,2108725.97,15781893.55
TXN0001640,ACC000174,,2025-11-17 16:58:00,Compra con tarjeta,Cajero automatico,1985392.09,24308793.67
TXN0001762,ACC000194,,2025-11-01 15:06:00,Deposito,Banca web,2635533.74,7804185.98
TXN0000541,ACC000057,,2025-04-05 09:37:00,Consignacion,App movil,964043.61,10683376.2
TXN0001856,ACC000201,,2025-10-09 16:21:00,Pago de servicios,Banca web,277838.74,23345109.13
TXN0001896,ACC000204,,2025-09-27 06:25:00,Pago de servicios,Datafono,2364467.14,1688280.8
TXN0001822,ACC000199,,2025-02-15 07:00:00,Pago de cuota,App movil,3101416.77,8640350.55
TXN0000912,ACC000106,,2025-01-11 17:14:00,Deposito,App movil,626805.98,13439343.48
TXN0000605,ACC000063,,2026-04-19 11:50:00,Deposito,Cajero automatico,2951755.28,2091431.22
TXN0001399,ACC000154,,2025-11-16 12:59:00,Retiro,Datafono,2083007.41,1489963.45
TXN0001684,ACC000181,,2025-11-06 18:15:00,Transferencia recibida,Cajero automatico,67159.37,22592555.26
TXN0000104,ACC000011,,2025-02-10 15:23:00,Retiro,App movil,1496723.27,2384011.77
TXN0000671,ACC000070,,2026-06-01 18:07:00,Consignacion,App movil,221605.6,13832495.93
TXN0000795,ACC000093,EMP017,2025-02-05 17:40:00,Consignacion,Sucursal,922044.14,23607187.89
TXN0002037,ACC000218,,2025-06-25 09:05:00,Transferencia enviada,Banca web,201679.41,16522291.25
TXN0000461,ACC000047,,2026-04-22 07:23:00,Retiro,App movil,621683.24,14023347.63
TXN0000200,ACC000023,,2026-01-29 18:39:00,Deposito,Datafono,1009777.63,23643439.29
TXN0002041,ACC000218,,2026-02-13 14:19:00,Retiro,Datafono,492459.85,11287770.7
TXN0001094,ACC000123,EMP025,2025-04-28 07:54:00,Deposito,Sucursal,2674098.31,23089535.63
TXN0001064,ACC000120,EMP011,2026-03-17 17:42:00,Compra con tarjeta,Sucursal,887502.79,21969265.18
TXN0001887,ACC000203,EMP020,2026-02-03 08:03:00,Retiro,Sucursal,1768608.66,2039540.49
TXN0002071,ACC000222,,2025-02-20 09:07:00,Transferencia enviada,Datafono,480339.23,1474116.09
TXN0001774,ACC000195,,2025-04-26 06:41:00,Deposito,Cajero automatico,2513155.4,10339762.33
TXN0000722,ACC000083,,2025-10-14 10:54:00,Consignacion,Datafono,3389661.23,5238846.96
TXN0001145,ACC000126,,2025-07-19 15:58:00,Compra con tarjeta,Cajero automatico,1157108.92,5779958.65
TXN0001486,ACC000158,,2026-04-11 21:58:00,Compra con tarjeta,Cajero automatico,1595238.96,5603757.49
TXN0000857,ACC000099,,2025-07-17 17:36:00,Pago de cuota,Datafono,2121256.98,20540979.44
TXN0000641,ACC000068,EMP019,2025-05-10 15:13:00,Compra con tarjeta,Sucursal,1935732.62,18928587.64
TXN0001304,ACC000139,,2025-03-14 19:16:00,Deposito,Datafono,432227.09,10968642.8
TXN0001151,ACC000127,EMP014,2026-04-10 06:10:00,Consignacion,Sucursal,929182.67,18573921.27
TXN0000379,ACC000041,,2025-11-21 15:36:00,Pago de cuota,App movil,3215570.66,17947602.64
TXN0002198,ACC000237,,2025-07-03 06:56:00,Compra con tarjeta,Cajero automatico,1606930.21,13021312.19
TXN0001509,ACC000159,,2025-03-27 17:38:00,Pago de cuota,Banca web,65684.82,24792628.12
TXN0000326,ACC000036,,2025-05-19 18:26:00,Transferencia enviada,App movil,1583591.63,11347481.59
TXN0000493,ACC000051,,2025-11-04 21:07:00,Consignacion,App movil,1465877.13,22670762.0
TXN0000582,ACC000062,,2026-05-31 21:59:00,Transferencia enviada,App movil,3073859.66,2250303.04
TXN0000685,ACC000073,EMP007,2026-01-15 12:28:00,Pago de servicios,Sucursal,2603574.11,17017053.26
TXN0001460,ACC000157,EMP005,2025-10-22 07:33:00,Pago de servicios,Sucursal,3314261.69,22303392.52
TXN0002031,ACC000218,,2025-03-08 12:29:00,Retiro,Datafono,1542170.54,20343495.94
TXN0000500,ACC000052,,2025-11-20 15:17:00,Compra con tarjeta,App movil,344458.6,20584637.27
TXN0000123,ACC000014,,2026-02-07 12:29:00,Retiro,Cajero automatico,2511589.82,18931162.05
TXN0000075,ACC000010,,2026-05-09 08:21:00,Pago de servicios,App movil,2245675.66,6536061.23
TXN0000428,ACC000045,EMP018,2025-02-07 10:31:00,Deposito,Sucursal,3176054.28,6074636.96
TXN0000926,ACC000108,,2025-10-16 17:04:00,Compra con tarjeta,Datafono,1174699.52,23083756.99
TXN0001876,ACC000203,,2025-02-01 20:11:00,Transferencia recibida,Cajero automatico,1090161.13,13004644.54
TXN0000902,ACC000105,EMP018,2025-12-22 17:28:00,Pago de cuota,Sucursal,246302.65,13098831.42
TXN0001691,ACC000184,,2026-06-18 17:01:00,Consignacion,Banca web,1417908.07,8679674.43
TXN0001855,ACC000201,,2025-06-11 12:38:00,Retiro,Datafono,1775425.53,6011158.23
TXN0000229,ACC000026,,2025-05-05 17:55:00,Transferencia enviada,Datafono,704363.81,24484534.59
TXN0000875,ACC000101,,2025-09-13 09:18:00,Pago de servicios,App movil,1696105.14,5334517.96
TXN0001266,ACC000137,,2025-09-22 09:38:00,Consignacion,Banca web,1762194.93,17803466.68
TXN0001298,ACC000139,,2026-01-15 06:47:00,Pago de cuota,Datafono,3093458.56,13805913.41
TXN0001233,ACC000134,EMP018,2025-03-27 11:28:00,Pago de cuota,Sucursal,2133766.3,4332475.66
TXN0000477,ACC000048,,2025-01-26 18:59:00,Consignacion,Banca web,2692128.4,23196004.13
TXN0001702,ACC000185,,2025-11-04 21:46:00,Pago de servicios,Banca web,188990.13,20043828.23
TXN0000645,ACC000068,,2025-01-06 20:21:00,Transferencia recibida,Cajero automatico,2820802.59,8764925.0
TXN0001016,ACC000115,,2026-01-02 13:04:00,Compra con tarjeta,Cajero automatico,2302771.59,3634541.5
TXN0000801,ACC000093,,2025-01-07 11:52:00,Retiro,Banca web,15509.24,19345853.43
TXN0001085,ACC000123,,2026-02-03 06:37:00,Consignacion,App movil,128951.56,1075368.6
TXN0000216,ACC000024,,2025-11-19 21:57:00,Consignacion,Datafono,3042003.24,4579967.86
TXN0001172,ACC000128,,2025-07-23 08:33:00,Retiro,Cajero automatico,21160.01,12272371.89
TXN0000502,ACC000052,,2025-06-16 09:13:00,Transferencia recibida,Cajero automatico,1766806.3,19879717.38
TXN0001577,ACC000168,,2025-06-19 21:30:00,Transferencia recibida,Datafono,2092623.91,1951076.39
TXN0000744,ACC000088,EMP015,2025-11-08 08:10:00,Deposito,Sucursal,1939644.65,20663605.96
TXN0001089,ACC000123,,2025-11-07 18:04:00,Consignacion,Banca web,1324064.34,15149986.53
TXN0000487,ACC000051,,2026-03-02 20:18:00,Pago de cuota,Cajero automatico,2821798.02,18217851.83
TXN0001508,ACC000159,,2026-02-08 10:07:00,Compra con tarjeta,Cajero automatico,3365897.14,7315813.08
TXN0002195,ACC000235,,2025-05-20 06:18:00,Consignacion,App movil,3352330.33,8358734.08
TXN0000560,ACC000057,,2025-02-05 07:44:00,Pago de cuota,Cajero automatico,892910.31,7738619.86
TXN0001132,ACC000126,,2026-04-23 07:22:00,Transferencia recibida,Banca web,2235723.42,10221186.1
TXN0001857,ACC000201,,2025-10-29 10:33:00,Deposito,Datafono,1431295.28,20741281.02
TXN0000056,ACC000006,,2025-06-03 10:36:00,Retiro,Datafono,2043543.03,23123954.89
TXN0000982,ACC000111,,2025-08-03 12:43:00,Compra con tarjeta,Datafono,3343314.55,20346345.94
TXN0000463,ACC000047,,2025-08-03 13:20:00,Pago de cuota,App movil,3143786.3,6935861.9
TXN0000745,ACC000088,,2026-05-16 06:11:00,Pago de cuota,Cajero automatico,252523.71,7102602.34
TXN0001830,ACC000199,,2026-05-01 21:56:00,Pago de cuota,Cajero automatico,1809665.09,17957353.18
TXN0001238,ACC000135,,2026-01-24 15:11:00,Compra con tarjeta,App movil,500087.0,10355429.5
TXN0001627,ACC000173,,2025-09-30 06:19:00,Transferencia recibida,Cajero automatico,1125156.9,21516036.28
TXN0001562,ACC000167,,2025-12-18 08:31:00,Pago de cuota,Banca web,1912438.72,16049049.52
TXN0001521,ACC000162,,2025-05-05 07:45:00,Retiro,Cajero automatico,706329.37,4647514.45
TXN0001324,ACC000142,EMP011,2025-09-07 21:29:00,Retiro,Sucursal,1122815.6,4918681.46
TXN0000585,ACC000062,,2025-09-28 16:27:00,Consignacion,Cajero automatico,1111244.79,19094248.59
TXN0001635,ACC000173,,2025-02-01 19:04:00,Transferencia enviada,Datafono,306100.9,19325222.64
TXN0000760,ACC000091,,2026-03-25 10:30:00,Transferencia enviada,App movil,2947053.24,20964011.31
TXN0001400,ACC000154,,2026-02-25 10:09:00,Transferencia recibida,Banca web,2880319.97,9787044.38
TXN0000359,ACC000039,,2025-02-15 08:21:00,Retiro,Banca web,3113258.71,13019237.03
TXN0002081,ACC000222,,2026-06-03 06:27:00,Compra con tarjeta,Cajero automatico,856383.06,6459632.68
TXN0001255,ACC000135,,2025-06-13 17:06:00,Pago de cuota,Banca web,1928903.46,17472505.91
TXN0001361,ACC000151,,2025-12-23 08:20:00,Transferencia recibida,App movil,3250344.6,5050518.67
TXN0000033,ACC000005,,2026-02-05 07:11:00,Transferencia recibida,Datafono,1120577.02,15994772.85
TXN0002194,ACC000235,EMP011,2025-09-06 06:09:00,Consignacion,Sucursal,1350251.06,5506401.83
TXN0000091,ACC000010,,2025-11-02 15:29:00,Compra con tarjeta,Datafono,2091331.02,10847294.1
TXN0001516,ACC000159,,2025-12-17 10:22:00,Consignacion,App movil,1937815.45,7048211.97
TXN0001170,ACC000128,,2025-01-09 13:08:00,Transferencia recibida,Datafono,1322969.61,16836957.3
TXN0001406,ACC000155,,2025-09-19 09:40:00,Transferencia enviada,Banca web,1496427.9,21907295.64
TXN0000726,ACC000084,,2025-07-27 20:55:00,Pago de servicios,Cajero automatico,1391690.91,10631321.14
TXN0000324,ACC000036,,2026-04-18 11:27:00,Deposito,App movil,2149838.63,17251924.43
TXN0000519,ACC000053,EMP002,2026-02-10 20:33:00,Pago de cuota,Sucursal,510352.79,17378977.53
TXN0001149,ACC000127,,2025-05-22 14:50:00,Retiro,App movil,1202085.59,2046833.87
TXN0000855,ACC000099,,2025-09-19 14:24:00,Retiro,Cajero automatico,1406207.22,23619064.68
TXN0001765,ACC000194,,2025-04-20 14:10:00,Transferencia recibida,Datafono,3289403.53,2059401.87
TXN0000261,ACC000030,,2025-03-03 07:22:00,Retiro,Cajero automatico,2457635.21,3154428.17
TXN0001566,ACC000167,,2025-11-27 18:48:00,Pago de servicios,Banca web,77202.5,12310759.33
TXN0002060,ACC000221,,2025-07-29 19:06:00,Pago de cuota,Cajero automatico,754569.85,22362117.3
TXN0001584,ACC000168,,2026-05-07 08:46:00,Pago de cuota,Cajero automatico,762009.76,16953701.45
TXN0001610,ACC000170,EMP006,2025-04-05 08:15:00,Compra con tarjeta,Sucursal,1335680.39,6042052.21
TXN0001110,ACC000124,EMP003,2025-11-07 13:01:00,Transferencia recibida,Sucursal,2709910.22,13359304.67
TXN0001935,ACC000209,,2025-09-24 08:43:00,Compra con tarjeta,App movil,661240.25,18063296.83
TXN0001519,ACC000161,EMP002,2025-08-31 08:55:00,Compra con tarjeta,Sucursal,2533643.83,21755288.29
TXN0001789,ACC000195,,2026-03-12 14:44:00,Pago de cuota,App movil,2055811.32,16749208.68
TXN0000983,ACC000111,,2025-01-17 15:57:00,Retiro,App movil,1762277.35,17485935.48
TXN0001477,ACC000158,,2025-01-15 10:21:00,Compra con tarjeta,App movil,3227220.81,11556265.31
TXN0000817,ACC000095,,2026-06-01 07:08:00,Pago de servicios,Banca web,2790904.45,20810529.23
TXN0001375,ACC000153,,2025-01-31 21:13:00,Compra con tarjeta,App movil,1418753.5,22725431.51
TXN0001099,ACC000123,,2026-05-24 12:53:00,Consignacion,Cajero automatico,2000591.54,12526248.63
